,Institute,City,"Degree, Duration",Fee,Deadline,Programs
1202,1. Sir Syed University Of Engineering & Technology,Karachi,"BS , 4 Years",83000.0,31-07-2023,Mobile Communication Systems
1203,"1. Abdul Wali Khan University, Mardan",Mardan,"BS , 4 Years",75440.0,01-10-2023,Nanotechnology & Materials Engineering
1204,1. Pakistan Navy Engineering College,Karachi,"BS , 4 Years",200800.0,25-03-2024,Naval Architecture
1205,1. National Textile University,Faisalabad,"B.Sc. , 4 Years",109000.0,31-07-2023,Polymer
1206,"2. University Of Engineering & Technology, Lahore",Lahore,"B.Sc. [Engg.] , 4 Years",127000.0,03-03-2023,Polymer
1207,"3. National Textile University Faisalabad, Sub Campus",Karachi,"BS , 4 Years",87600.0,15-09-2023,Polymer
1208,4. Plastic Technology Center,Karachi,"BE , 4 Years",0.0,29-10-2015,Polymer
1209,1. Ned University Of Engineering & Technology,Karachi,"BE , 4 Years",37020.0,16-10-2023,Polymer & Petrochemical
1210,1. Air University,Islamabad,"BE , 4 Years",180380.0,07-07-2023,Power
1211,2. Ghulam Ishaq Khan Institute Of Engineering Sciences & Technology,Swabi,"BS , 4 Years",695000.0,15-06-2023,Power
1212,3. Usman Institute Of Technology,Karachi,"BE , 4 Years",215200.0,22-09-2021,Power
1213,"1. University Of Engineering & Technology, Lahore",Lahore,"BS , 4 Years",127000.0,03-03-2023,Product & Industrial Design
1214,1. The Islamia University Of Bahawalpur,Bahawal Pur,"BS , 4 Years",56800.0,15-08-2023,Renewable Energy Engineering
1215,2. Gomal University,D.i. Khan,"BS , 4 Years",0.0,31-08-2023,Renewable Energy Engineering
1216,3. University Of Balochistan,Quetta,"BS , 4 Years",21626.0,22-01-2024,Renewable Energy Engineering
1217,"4. Bahria University, H-11 Campus",Islamabad,"BS , 4 Years",0.0,03-08-2023,Renewable Energy Engineering
1218,"1. Bahauddin Zakariya University, Multan",Multan,"B.Sc. , 4 Years",61845.0,12-01-2024,Telecom Systems
1219,2. Islamia College University,Peshawar,"BS , 4 Years",62000.0,13-10-2023,Telecom Systems
1220,3. Sarhad University Of Science & Information Technology,Peshawar,"BS , 4 Years",156400.0,16-05-2023,Telecom Systems
1221,"4. Centre For Emerging Sciences, Engineering & Technology",Rawalpindi,"BS , 4 Years",,30-11--0001,Telecom Systems
1222,1. The Islamia University Of Bahawalpur,Bahawal Pur,"B.Sc. [Engg.] , 4 Years",56800.0,15-08-2023,Telecommunication
1223,2. University Of Science & Technology,Bannu,"BS , 4 Years",88600.0,23-08-2019,Telecommunication
1224,3. Government College University,Faisalabad,"BS , 4 Years",92000.0,30-11--0001,Telecommunication
1225,4. Air University,Islamabad,"BE , 4 Years",180380.0,07-07-2023,Telecommunication
1226,5. Mehran University Of Engineering & Technology,Jamshoro,"BE , 4 Years",62000.0,22-05-2023,Telecommunication
1227,6. University Of Sindh,Jamshoro,"BS , 4 Years",42000.0,04-10-2023,Telecommunication
1228,7. Dawood University Of Engineering And Technology,Karachi,"BE , 4 Years",32000.0,10-08-2023,Telecommunication
1229,8. Ned University Of Engineering & Technology,Karachi,"BE , 4 Years",37020.0,16-10-2023,Telecommunication
1230,9. Hazara University,Mansehra,"BS (HONS) , 4 Years",33200.0,12-02-2024,Telecommunication
1231,"10. University Of Engineering & Technology ,mardan",Mardan,"B.Sc. [Engg.] , 4 Years",77000.0,10-08-2023,Telecommunication
1232,"11. Quaid-e-awam University Of Engineering, Sciences & Technology",Nawab Shah,"BE , 4 Years",23500.0,10-06-2023,Telecommunication
1233,12. Balochistan University Of It & Management Sciences,Quetta,"BS , 4 Years",74480.0,12-09-2023,Telecommunication
1234,"13. University Of Engineering & Technology, Taxila",Taxila,"BE , 4 Years",102400.0,18-08-2023,Telecommunication
1235,14. Al-khair University [ajk],Islamabad,"BE , 4 Years",,01-01-1970,Telecommunication
1236,15. Iqra University [kch],Karachi,"BS , 4 Years",189000.0,18-09-2021,Telecommunication
1237,16. Karachi Institute Of Economics & Technology,Karachi,"B.Sc. [Engg.] , 4 Years",117600.0,06-01-2024,Telecommunication
1238,17. Sir Syed University Of Engineering & Technology,Karachi,"BS , 4 Years",96000.0,31-07-2023,Telecommunication
1239,18. Pimsat Institute Of Higher Education [lhr],Lahore,"BS , 4 Years",0.0,30-11--0001,Telecommunication
1240,19. Iqra National University,Peshawar,"BS , 4 Years",104000.0,01-11-2021,Telecommunication
1241,20. Preston University [pesh],Peshawar,"BS , 4 Years",0.0,20-06-2016,Telecommunication
1242,1. National Textile University,Faisalabad,"BS , 4 Years",85200.0,31-07-2023,Textile Engineering
1243,2. Mehran University Of Engineering & Technology,Jamshoro,"BE , 4 Years",62000.0,22-05-2023,Textile Engineering
1244,3. Ned University Of Engineering & Technology,Karachi,"BE , 4 Years",37020.0,16-10-2023,Textile Engineering
1245,"4. Bahauddin Zakariya University, Multan",Multan,"B.Sc. [Engg.] , 4 Years",61845.0,04-10-2023,Textile Engineering
1246,5. Balochistan University Of It & Management Sciences,Quetta,"BS , 4 Years",74480.0,12-09-2023,Textile Engineering
1247,6. Hamdard University-faisalabad,Faisalabad,"BE , 4 Years",,01-01-1970,Textile Engineering
1248,7. University Of Engineering And Technology[fiasalabad Campus],Faisalabad,"B.Sc. [Engg.] , 4 Years",127000.0,03-03-2023,Textile Engineering
1249,"8. National Textile University Faisalabad, Sub Campus",Karachi,"BS , 4 Years",66000.0,15-09-2023,Textile Engineering
1250,9. Synthetic Fibre Development & Application Centre,Karachi,"BE , 4 Years",0.0,18-11-2013,Textile Engineering
1251,1. The Islamia University Of Bahawalpur,Bahawal Pur,"BS , 4 Years",47800.0,25-12-2023,Water Management
1252,"2. Bahauddin Zakariya University, Multan",Multan,"B.Sc. [Hons] , 4 Years",39845.0,04-10-2023,Water Management
1253,1. University Of The Punjab,Lahore,"BS , 4 Years",0.0,25-09-2023,Water Resource Management
1254,"2. Lasbela University Of Agriculture, Water And Marine Sciences, Uthal",Lasbela,"BS , 4 Years",17000.0,15-09-2021,Water Resource Management
1255,"1. Lasbela University Of Agriculture, Water And Marine Sciences, Uthal",Lasbela,"BS , 4 Years",17000.0,09-10-2020,Water Resources Engineering & Management
1256,1. Government College Of Technology [ Raiwand Road],Lahore,"B.TECH , 4 Years",0.0,03-11-2011,Auto & Diesel
1257,1. Mir Chakar Khan Rind University Of Technology,D.g.khan,"BS , 4 Years",0.0,30-11-2021,Automation
1258,"2. Quaid-e-awam University Of Engineering, Sciences & Technology",Nawab Shah,"BE , 4 Years",23500.0,10-06-2023,Automation
1259,3. Hamdard University,Karachi,"BS , 4 Years",0.0,15-07-2023,Automation
